iso3,country,pillar,module,indicator_id,indicator_name,indicator_type,variable_name,question,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,row_order,question_order,wip,wib,wim,regional_hub,un_region,barometer_region
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND,To what extent is government budget and spending information (budget execution) available as structured open data?,1,response,,,,,24.04,A.PF.BUDGETSPEND,0,51517,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND,To what extent is government budget and spending information (budget execution) available as structured open data?,1,justification,"Ministry of finance is the government entity responsible for state budget in Qatar (1). However data is limited to latest state budget

## References

1- https://www.mof.gov.qa/ar/Pages/StateBudget2021.aspx",,,,,A.PF.BUDGETSPEND,1,51517,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND,1,1,example,[Qatar State budget 2021 executive summary](https://2021-files.globaldatabarometer.org/204/VwbbQhk-State%20Budget%202021%20-%20executive%20summary.pdf),,,,,A.PF.BUDGETSPEND,3,51517,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.a,Existence,2,response,,,,1,1,A.PF.BUDGETSPEND,0,51518,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.a.ONLINE,Is this data available online in any form?,4,response,"Data is available from government, or because of government actions.",2,1,,,A.PF.BUDGETSPEND.a,0,51519,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.a.ONLINE,"1,2;Please provide a URL(s) for where this data can be found.",4,supporting,https://www.mof.gov.qa/ar/Pages/StateBudget2021.aspx,,,,,A.PF.BUDGETSPEND.a,2.2,51519,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e,Elements,2,response,,,,100,24.04,A.PF.BUDGETSPEND,0,51520,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1,Kinds of data:,3,response,,,,20,2.84,A.PF.BUDGETSPEND.e,0,51521,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.PROPOSED,"There is structured data available on the executive budget proposal in gross terms, including spending on annual and multi-annual investment projects.",4,response,Yes,2,1,2.84,2.84,A.PF.BUDGETSPEND.e.e1,0,51522,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.PROPOSED,"1,2;If budget and spending data can be found in multiple datasets, please provide the URL(s) where data on the executive budget proposal is located.",4,supporting,https://www.mof.gov.qa/ar/Shared%20Documents/Public%20State%20Budget%20Report%202021.pdf,,,,,A.PF.BUDGETSPEND.e.e1,2,51522,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.AMENDED,There is structured data available on amended budgets (when applicable) or amendments of the enacted budget.,4,response,No,0,0,2.84,0,A.PF.BUDGETSPEND.e.e1,0,51523,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.APPROVED,"There is structured data available on the approved or enacted budget in gross terms, including spending on annual and multi-annual investment projects.",4,response,No,0,0,2.9,0,A.PF.BUDGETSPEND.e.e1,0,51524,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.SGA,"There is structured data about government budget execution or spending, in gross terms and on an accrual basis, including spending in annual and multi-annual investment projects.",4,response,No,0,0,2.9,0,A.PF.BUDGETSPEND.e.e1,0,51525,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.EXTRASPENDING,"There is structured data about the government's extrabudgetary funds spending, in gross terms and on an accrual basis.",4,response,No,0,0,2.84,0,A.PF.BUDGETSPEND.e.e1,0,51526,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.SOCIALSECURITY,"There is structured data about the government's social security spending, in gross terms and on an accrual basis.",4,response,No,0,0,2.84,0,A.PF.BUDGETSPEND.e.e1,0,51527,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e1.PUBCORP,"There is structured data about public corporations' spending, in gross terms and on an accrual basis.",4,response,No,0,0,2.84,0,A.PF.BUDGETSPEND.e.e1,0,51528,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2,Data fields and quality:,3,response,,,,20,0,A.PF.BUDGETSPEND.e,0,51529,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.ADMIN,Budget entries have administrative classifications to an internationally agreed standard. ,4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51530,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.ECON,Budget entries have economic classifications to an internationally agreed standard.,4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51531,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.FUNC,Budget entries have functional classifications to an internationally agreed standard.,4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51532,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.PROGRAM,Budget entries have program classifications according to an internationally agreed standard. ,4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51533,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.TRANSACTION,Information about individual financial transactions or expenditures is available at the most disaggregated level of the economic classification level.,4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51534,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.CROSSCUTTING,"Data is disaggregated by cross-cutting programs, or issues such as SDGs, climate action, gender budgeting, etc,",4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51535,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.COMMONID,The data contains common identifiers to connect budget and budget performance data.,4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51536,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e2.PROJECT,"The data contains identifiers that can be used to connect budget data with data on major projects (e.g., infrastructure construction) and procurement processes.",4,response,No,0,0,2.5,0,A.PF.BUDGETSPEND.e.e2,0,51537,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3,"Data openness, timing, and structure:",3,response,,,,60,21.2,A.PF.BUDGETSPEND.e,0,51538,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.FREE,Dataset is available free of charge.,4,response,Yes,2,1,10.6,10.6,A.PF.BUDGETSPEND.e.e3,0,51539,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.LICENSE,Data is openly licensed.,4,response,No,0,0,10.6,0,A.PF.BUDGETSPEND.e.e3,0,51540,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.LICENSE,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.",4,supporting,There is no explicit open data license.,,,,,A.PF.BUDGETSPEND.e.e3,2,51540,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.LANG,"Data is available in all the country’s official or national languages. If the country has no official or national languages, data is available in the major languages of the country.",4,response,Yes,2,1,0,0,A.PF.BUDGETSPEND.e.e3,0,51541,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.LANG,"1,2;Please briefly describe the language coverage available.",4,supporting,Arabic,,,,,A.PF.BUDGETSPEND.e.e3,2,51541,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.TOOLS,There are accessible and open official tools available to help users explore data.,4,response,No,0,0,3.5,0,A.PF.BUDGETSPEND.e.e3,0,51542,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.TIMELY,Data is timely and updated.,4,response,Yes,2,1,10.6,10.6,A.PF.BUDGETSPEND.e.e3,0,51543,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.TIMELY,"1,2;When was the most recent update to this dataset?",4,supporting,2021,,,,,A.PF.BUDGETSPEND.e.e3,2,51543,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.HISTORICAL,Historical data is available that allows users to track change over time.,4,response,No,0,0,3.5,0,A.PF.BUDGETSPEND.e.e3,0,51544,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.MACHINE_READABLE,Data is provided in machine-readable format(s),4,response,No,0,0,10.6,0,A.PF.BUDGETSPEND.e.e3,0,51545,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.e3.BULK,The machine-readable dataset is available as a whole,4,response,No,0,0,10.6,0,A.PF.BUDGETSPEND.e.e3,0,51546,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.eb,Negative scoring:,3,response,,,,-20,0,A.PF.BUDGETSPEND.e,0,51547,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.eb.MISSINGDATA,This information is missing required data.,4,response,There is no evidence of data gaps.,0,0,-10,0,A.PF.BUDGETSPEND.e.eb,0,51548,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.eb.COVIDAFFECTED,The availability of this data has been affected by government response to COVID-19.,4,response,No,0,0,-10,0,A.PF.BUDGETSPEND.e.eb,0,51549,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.c,Extent,2,response,,,,1,1,A.PF.BUDGETSPEND,0,51550,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.c.EXTENT,How comprehensive is the data assessed?,4,response,"The data assessed covers the majority of the public sector (including sub-national government, state-owned enterprises or corporations, and extrabudgetary funds; i.e., a consolidated dataset).",3,1,,,A.PF.BUDGETSPEND.c,0,51551,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
QAT,Qatar,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.c.EXTENT,"0,1,2,3;Please, briefly explain your answer.",4,supporting,"Data is available for the whole countries, but limited to state budget only.",,,,,A.PF.BUDGETSPEND.c,2,51551,0.057,0.02394,0.55,Birzeit University,Western Asia,Middle East and North Africa
CZE,Czechia,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE,"To what extent do relevant laws, regulations, policies, and guidance provide a basis for collecting and publishing data on public finances? (E.g., government budgets, government spending, debt, and borrowing.)",1,response,,,,,85.5,G.PF.PUB-FINANCE,0,51497,0.065,0.0195,0.45,Access Info Europe,Eastern Europe,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CZE,Czechia,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE,"To what extent do relevant laws, regulations, policies, and guidance provide a basis for collecting and publishing data on public finances? (E.g., government budgets, government spending, debt, and borrowing.)",1,justification,"This topic is supervised by Ministry of Finance as decreed by The Accounting Act (1). It stipulates that some 18,000 entities (municipalities and their organizations, other public entities) are required to provide the Ministry of Finance with their financial data regularly (monthly to yearly).

Other technical details are in the Decree 383/2009 (2).

This data is published by the Ministry on its portal Monitor - Complete overview of public finance (3).

1) The Accounting Act, https://www.zakonyprolidi.cz/cs/1991-563/

2) Decree 383/2009 on accounting records in technical form of selected accounting units and their transmission to the central accounting information system of the state and on requirements for technical and mixed forms of accounting records (technical decree on accounting records), https://www.zakonyprolidi.cz/cs/2009-383

3) Monitor - Complete overview of public finance, https://monitor.statnipokladna.cz/

4) Act on budgetary rules. https://www.zakonyprolidi.cz/cs/2000-218",,,,,G.PF.PUB-FINANCE,1,51497,0.065,0.0195,0.45,Access Info Europe,Eastern Europe,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CZE,Czechia,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE,1,1,example,[The Accounting Act](https://www.zakonyprolidi.cz/cs/1991-563/),,,,,G.PF.PUB-FINANCE,3,51497,0.065,0.0195,0.45,Access Info Europe,Eastern Europe,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
